Unnamed: 0,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,company_name,car_names
266,1000000.0,86500,Diesel,Automatic,2nd Owner,2017,2179,7,Tata,Hexa XTA
267,1050000.0,59000,Petrol,Automatic,1st Owner,2014,2354,5,Honda,CR-V 2.4L 4WD AT
268,310000.0,15000,Petrol,Manual,1st Owner,2018,814,5,Hyundai,EON Era Plus
269,1200000.0,70000,Diesel,Manual,1st Owner,2019,2179,7,Mahindra,Scorpio S7 140 BSIV
270,600000.0,50000,Petrol,Manual,2nd Owner,2017,1198,5,Volkswagen,Polo ALLSTAR 1.2 MPI
271,300000.0,110000,Diesel,Manual,1st Owner,2012,1991,5,Chevrolet,Cruze LT
272,925000.0,13700,Petrol,Automatic,1st Owner,2021,1199,5,Tata,Nexon XMA AMT
273,570000.0,25000,Petrol,Manual,1st Owner,2019,1197,5,Maruti,Swift VXI BSIV
274,1100000.0,20000,Diesel,Manual,1st Owner,2021,1498,5,Ford,Ecosport Sports Diesel
275,1800000.0,70000,Diesel,Automatic,2nd Owner,2014,2179,5,Jaguar,XF 2.2 Litre Luxury
276,100000.0,35000,Diesel,Manual,3rd Owner,2013,1405,5,Tata,Indica TDI LX
277,4350000.0,26629,Diesel,Automatic,1st Owner,2021,2755,7,Toyota,Fortuner 4X4 Diesel AT
278,4650000.0,20000,Diesel,Automatic,1st Owner,2019,1950,5,Mercedes-Benz,C-Class Progressive C 220d
279,5395000.0,33000,Diesel,Automatic,1st Owner,2019,2143,5,Mercedes-Benz,GLC Progressive 220d
280,6175000.0,25000,Petrol,Automatic,1st Owner,2021,1998,5,BMW,3 Series Gran Limousine 330Li M Sport First Edition
281,2795000.0,55291,Diesel,Manual,1st Owner,2017,1968,5,Audi,Q3 30 TDI
282,1650000.0,58500,Diesel,Automatic,1st Owner,2013,2143,5,Mercedes-Benz,C-Class C 220 CDI Avantgarde
283,7250000.0,15000,Diesel,Automatic,1st Owner,2018,2967,7,Audi,Q7 45 TDI Quattro Technology
284,650000.0,90000,Diesel,Manual,1st Owner,2014,1461,5,Renault,Duster 85PS Diesel RxL Option
285,1300000.0,64000,Diesel,Automatic,2nd Owner,2012,1968,5,Audi,Q3 35 TDI Quattro Premium
286,400000.0,132596,Petrol,Manual,2nd Owner,2004,993,5,Maruti,Zen LXI
287,154000.0,99673,Petrol,Manual,3rd Owner,2008,1298,5,Maruti,Swift VXI BSIII
288,418000.0,24374,Electric,Automatic,1st Owner,2021,0,5,Tata,Nexon EV Prime XZ Plus LUX
289,392000.0,69828,Petrol,Automatic,3rd Owner,2011,1598,5,Volkswagen,Vento Petrol Highline AT
290,594000.0,72820,Petrol,Manual,2nd Owner,2016,1197,5,Maruti,Baleno 1.2 Alpha
291,3724000.0,20785,Diesel,Automatic,1st Owner,2019,1950,5,Mercedes-Benz,C-Class Progressive C 220d
292,588000.0,31172,Petrol,Automatic,2nd Owner,2016,1197,5,Maruti,Swift Dzire VXI AT Optional
293,452000.0,24395,Petrol,Manual,1st Owner,2016,1197,5,Hyundai,Grand i10 Sportz
294,1825000.0,11050,Petrol,Automatic,1st Owner,2021,1451,5,MG,Hector Sharp DCT
295,774000.0,123394,Diesel,Manual,2nd Owner,2013,2494,7,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV
296,421000.0,105053,Diesel,Manual,2nd Owner,2013,1248,5,Maruti,Swift ZDi
297,844000.0,10283,Petrol,Manual,1st Owner,2021,1197,5,Hyundai,i20 Sportz
298,2199000.0,2443,Diesel,Manual,1st Owner,2022,1956,5,Tata,Harrier XZ Plus Dark Edition
299,3100000.0,44000,Petrol,Automatic,2nd Owner,2019,2694,7,Toyota,Fortuner 2.7 2WD AT
300,995000.0,68000,Diesel,Automatic,3rd Owner,2011,2967,5,Audi,Q5 3.0 TDI Quattro
301,975000.0,72000,Diesel,Automatic,1st Owner,2013,2696,7,Mahindra,Ssangyong Rexton RX7
302,225000.0,38000,Petrol,Manual,1st Owner,2011,1086,5,Hyundai,i10 Magna 1.1L
303,650000.0,65000,Petrol,Manual,1st Owner,2019,1197,5,Maruti,Swift Dzire VXI 1.2 BS IV
304,1875000.0,43000,Diesel,Automatic,2nd Owner,2014,2967,7,Audi,Q7 45 TDI Quattro Premium Plus
305,425000.0,52000,Petrol,Manual,2nd Owner,2014,1086,5,Hyundai,i10 Sportz 1.1L
306,745000.0,117000,Diesel,Manual,1st Owner,2012,2179,7,Mahindra,XUV500 W8 FWD
307,825000.0,84000,Petrol,Manual,1st Owner,2016,1591,5,Hyundai,Verna 1.6 VTVT SX Option
308,204000.0,45080,Petrol,Manual,3rd Owner,2015,796,5,Maruti,Alto 800 LXI
309,470000.0,39341,Petrol,Manual,1st Owner,2019,1196,5,Maruti,Eeco 5 Seater AC BSIV
310,330000.0,133000,Diesel,Manual,1st Owner,2007,2609,8,Mahindra,Scorpio 2.6 Turbo 7 Str
311,321000.0,54112,Electric,Automatic,1st Owner,2014,0,5,Mahindra,e2o T2
312,820000.0,14824,Petrol,Manual,1st Owner,2020,1197,5,Hyundai,i20 Sportz Plus BSIV
313,925000.0,82500,Petrol,Manual,1st Owner,2017,1497,5,Honda,City i VTEC VX
314,1349000.0,17922,Petrol,Manual,1st Owner,2020,1497,5,Kia,Seltos HTK Plus G
315,12300000.0,13000,Petrol,Automatic,1st Owner,2019,2998,7,BMW,X7 xDrive 40i
316,1675000.0,85000,Diesel,Automatic,1st Owner,2015,2477,6,Mitsubishi,Pajero Sport 4X4 AT
317,575000.0,67000,Petrol,Automatic,1st Owner,2015,1197,5,Hyundai,Grand i10 AT Asta
318,745000.0,35000,Petrol,Automatic,1st Owner,2018,1199,5,Honda,Jazz V CVT
319,345000.0,53000,Petrol,Manual,1st Owner,2016,796,5,Maruti,Alto 800 LXI
320,2075000.0,598,Petrol,Manual,1st Owner,2022,1451,5,MG,Hector Hybrid Sharp MT
321,892000.0,75727,Diesel,Manual,1st Owner,2019,1248,7,Maruti,Ertiga ZDI Plus
322,1890000.0,7000,Petrol,Automatic,1st Owner,2020,1353,5,Kia,Seltos GTX Plus DCT
323,858000.0,62403,Diesel,Manual,1st Owner,2016,1248,5,Maruti,Vitara Brezza ZDi Plus Dual Tone
324,453000.0,44487,Diesel,Manual,2nd Owner,2014,1498,5,Volkswagen,Polo 1.5 TDI Comfortline
325,3900000.0,24000,Diesel,Automatic,2nd Owner,2020,1950,5,Mercedes-Benz,C-Class Progressive C 220d
326,2850000.0,47000,Diesel,Automatic,1st Owner,2020,2393,7,Toyota,Innova Crysta 2.4 ZX AT
327,190000.0,31212,Petrol,Manual,1st Owner,2008,1086,5,Hyundai,i10 Magna 1.1L
328,3365000.0,17776,Petrol,Automatic,1st Owner,2020,1984,5,Skoda,Superb Laurin & klement
329,658000.0,31837,Diesel,Manual,2nd Owner,2015,1582,5,Hyundai,Verna 1.6 CRDi S
330,2580000.0,39000,Diesel,Automatic,1st Owner,2020,1968,5,Audi,A3 35 TDI Premium Plus
331,120000.0,78000,Petrol,Manual,2nd Owner,2006,796,5,Maruti,Alto LXi BSIII
332,1185000.0,31000,Petrol,Automatic,1st Owner,2020,1497,5,Ford,Ecosport 1.5 Petrol Titanium Plus AT BSIV
333,388000.0,115986,Diesel,Manual,2nd Owner,2013,1248,5,Maruti,Swift VDI
334,392000.0,73029,Petrol,Manual,2nd Owner,2014,1496,5,Toyota,Etios G SP
335,635000.0,25000,Petrol,Automatic,2nd Owner,2013,1591,5,Hyundai,Verna 1.6 SX VTVT AT
336,244000.0,74809,Diesel,Manual,1st Owner,2013,1498,5,Honda,Amaze E i-Dtech
337,272000.0,33560,Petrol,Manual,1st Owner,2011,1197,5,Hyundai,i20 1.2 Magna
338,286000.0,40821,Petrol,Automatic,1st Owner,2011,1197,5,Hyundai,i10 Sportz AT
339,1575000.0,58000,Diesel,Automatic,2nd Owner,2014,2143,5,Mercedes-Benz,C-Class C 220 CDI Celebration Edition
340,163000.0,75991,Petrol,Manual,2nd Owner,2010,1196,5,Ford,Figo Petrol EXI
341,178000.0,136432,Petrol,Manual,2nd Owner,2008,1298,5,Maruti,Swift ZXI ABS
342,,70229,Petrol,Manual,4th Owner,2008,796,5,Maruti,Alto LXi BSIII
343,1725000.0,83000,Diesel,Automatic,2nd Owner,2016,2755,8,Toyota,Innova Crysta 2.8 GX AT 8S BSIV
344,111000.0,51915,Petrol,Manual,1st Owner,2008,1086,5,Hyundai,Santro Xing GLS
345,550000.0,63100,Petrol,Automatic,2nd Owner,2014,1197,5,Volkswagen,Polo GT TSI
346,4800000.0,54000,Diesel,Automatic,2nd Owner,2017,2143,5,Mercedes-Benz,GLE 250d
347,4550000.0,9000,Diesel,Automatic,1st Owner,2021,1995,5,BMW,X1 sDrive20d xLine
348,325000.0,46833,Petrol,Manual,1st Owner,2012,1086,5,Hyundai,Santro Xing GL Plus
349,525000.0,78744,Diesel,Manual,2nd Owner,2012,1582,5,Hyundai,Verna 1.6 CRDi EX MT
350,490000.0,79542,Diesel,Manual,2nd Owner,2014,1248,5,Maruti,Swift VDI BSIV
351,460000.0,96000,Petrol,Automatic,2nd Owner,2010,1497,5,Honda,City 1.5 V AT
352,1325000.0,13000,Petrol,Manual,1st Owner,2021,998,5,Kia,Sonet GTX Plus Turbo iMT
353,380000.0,44521,Diesel,Manual,1st Owner,2010,1248,5,Maruti,Swift VDI BSIV
354,547000.0,29927,Petrol,Automatic,2nd Owner,2017,1197,5,Hyundai,Grand i10 1.2 Kappa Sportz Option AT
355,1975000.0,48019,Petrol,Automatic,1st Owner,2017,1997,5,Honda,CR-V 2.0L 2WD AT
356,675000.0,27311,Petrol,Manual,2nd Owner,2017,1197,5,Hyundai,Grand i10 Asta Option
357,2050000.0,14000,Diesel,Manual,1st Owner,2021,2179,7,Mahindra,XUV500 W11 Option AWD
358,315000.0,64640,Petrol,Manual,1st Owner,2009,1197,5,Hyundai,i10 Magna 1.2
359,499000.0,96505,Petrol,Manual,2nd Owner,2012,1497,5,Honda,City i VTEC S
360,3200000.0,90479,Diesel,Automatic,1st Owner,2018,2755,7,Toyota,Fortuner 2.8 2WD AT BSIV
361,965000.0,3500,Petrol,Manual,1st Owner,2022,1197,5,Hyundai,Venue S Opt
362,855000.0,42374,Petrol,Manual,1st Owner,2018,1198,5,Tata,Nexon 1.2 Revotron XT
363,710000.0,45879,Diesel,Manual,1st Owner,2016,1248,5,Maruti,Baleno 1.3 Alpha
364,572000.0,120000,Diesel,Manual,2nd Owner,2016,1248,5,Maruti,Ciaz VDi Plus SHVS
365,470000.0,89680,Petrol,Manual,2nd Owner,2015,1197,5,Hyundai,Grand i10 Asta
366,1275000.0,99000,Diesel,Automatic,3rd Owner,2012,1995,5,BMW,3 Series 320d
367,110000.0,90000,Petrol,Manual,3rd Owner,1998,993,5,Maruti,Zen VXI
368,5975000.0,27000,Diesel,Automatic,1st Owner,2018,2993,5,BMW,X5 xDrive 30d Design Pure Experience 5 Seater
369,1465000.0,79776,Diesel,Automatic,1st Owner,2015,1968,5,Skoda,Superb Elegance 2.0 TDI CR AT
370,5400000.0,67000,Diesel,Automatic,1st Owner,2011,2982,7,Toyota,Land Cruiser Prado TX
371,1475000.0,108000,Diesel,Manual,1st Owner,2017,1968,5,Skoda,Octavia 2.0 TDI MT Style
372,945000.0,58000,Diesel,Manual,1st Owner,2019,1498,5,Volkswagen,Vento 1.5 TDI Highline BSIV
373,2275000.0,32067,Petrol,Automatic,1st Owner,2018,1798,5,Skoda,Octavia 1.8 TSI AT L K
374,1950000.0,52187,Diesel,Manual,2nd Owner,2017,2393,7,Toyota,Innova Crysta 2.4 VX MT BSIV
375,5875000.0,17100,Diesel,Automatic,1st Owner,2019,2993,5,BMW,5 Series 530d M Sport
376,1940000.0,9562,Petrol,Automatic,1st Owner,2021,1451,6,MG,Hector Plus Sharp DCT
377,1810000.0,36388,Diesel,Manual,1st Owner,2019,1956,5,MG,Hector Sharp Diesel MT BSIV
378,975000.0,45000,Diesel,Automatic,2nd Owner,2011,2143,5,Mercedes-Benz,C-Class C 250 CDI Elegance
379,1775000.0,36149,Diesel,Manual,1st Owner,2019,1956,5,Jeep,Compass 2.0 Sport Plus BSIV
380,1695000.0,20155,Petrol,Manual,1st Owner,2020,1353,5,Kia,Seltos GTX Plus
381,1675000.0,51904,Petrol,Automatic,1st Owner,2019,1451,5,MG,Hector Sharp AT BSIV
382,725000.0,54000,Petrol,Automatic,1st Owner,2015,1197,5,Volkswagen,Polo GT TSI
383,1565000.0,31727,Petrol,Manual,2nd Owner,2019,1353,5,Kia,Seltos GTX Plus
384,1445000.0,73986,Diesel,Automatic,1st Owner,2017,2179,7,Mahindra,XUV500 AT W10 FWD
385,1425000.0,7100,Diesel,Manual,1st Owner,2021,1493,5,Kia,Sonet 1.5 GTX Plus Diesel
386,1395000.0,5397,Petrol,Manual,1st Owner,2021,998,5,Kia,Sonet GTX Plus Turbo iMT
387,4950000.0,65000,Diesel,Automatic,1st Owner,2018,1995,5,BMW,X3 xDrive 20d Luxury Line
388,700000.0,90000,Diesel,Manual,1st Owner,2017,1396,5,Hyundai,i20 1.4 Asta Option
389,475000.0,80000,Petrol,Manual,2nd Owner,2013,1197,5,Maruti,Swift Dzire VXI
390,700000.0,91000,Petrol,Automatic,2nd Owner,2015,1197,5,Volkswagen,Polo GT TSI
391,2375000.0,69000,Diesel,Automatic,2nd Owner,2010,2993,5,BMW,7 Series 730Ld Sedan
392,1750000.0,89000,Diesel,Manual,2nd Owner,2014,2982,7,Toyota,Fortuner 4x2 Manual
393,825000.0,95254,Diesel,Manual,1st Owner,2013,2199,7,Hyundai,Santa Fe 4X4
394,1050000.0,51000,Petrol,Manual,1st Owner,2016,1591,5,Hyundai,Creta 1.6 VTVT SX Plus
395,395000.0,62000,Petrol,Automatic,2nd Owner,2014,1197,5,Hyundai,i10 Sportz AT
396,1235000.0,120000,Diesel,Manual,1st Owner,2017,2179,7,Tata,Hexa XT
397,2575000.0,2000,Diesel,Automatic,1st Owner,2022,1956,5,Tata,Harrier XZA Plus Dark Edition AT 2020-2022
398,685000.0,46000,Petrol,Manual,1st Owner,2017,999,5,Volkswagen,Polo Cup Edition Comfortline
399,945000.0,65000,Diesel,Manual,2nd Owner,2017,1248,7,Maruti,Ertiga SHVS ZDI Plus
400,425000.0,22248,Petrol,Manual,1st Owner,2017,998,5,Maruti,Alto K10 VXI
401,4300000.0,40000,Diesel,Automatic,1st Owner,2018,1995,5,BMW,5 Series 520d Luxury Line
402,575000.0,73000,Petrol,Manual,1st Owner,2013,1497,5,Honda,City i VTEC S
403,1145000.0,54000,Petrol,Automatic,1st Owner,2021,999,5,Volkswagen,Polo GT 1.0 TSI
404,260000.0,90000,Petrol,Manual,2nd Owner,2006,1799,5,Honda,Civic 1.8 (E) MT
405,2725000.0,15000,Petrol,Automatic,1st Owner,2021,1368,5,Jeep,Compass Model S DCT
406,1820000.0,30000,Diesel,Automatic,1st Owner,2021,1493,5,Kia,Seltos GTX Plus AT D
407,2795000.0,26000,Diesel,Automatic,1st Owner,2016,2179,5,Jaguar,XF 2.2 Litre Luxury
408,350000.0,155000,Diesel,Manual,2nd Owner,2006,2609,7,Mahindra,Scorpio SLX 2.6 Turbo 7 Str
409,3425000.0,29366,Petrol,Automatic,1st Owner,2019,1991,5,Mercedes-Benz,GLA Class 200 Sport
410,675000.0,28211,Petrol,Manual,1st Owner,2016,1198,5,Volkswagen,Polo 1.2 MPI Highline
411,1675000.0,40000,Petrol,Automatic,1st Owner,2019,1353,5,Kia,Seltos GTX DCT
412,2450000.0,54000,Diesel,Automatic,1st Owner,2015,1995,5,BMW,5 Series 520d Luxury Line
413,1025000.0,82000,Diesel,Manual,2nd Owner,2015,2179,7,Mahindra,XUV500 W8 2WD
414,465000.0,117000,Petrol,Manual,1st Owner,2011,1591,5,Hyundai,Verna 1.6 SX VTVT
415,1125000.0,111000,Diesel,Manual,2nd Owner,2015,2179,8,Mahindra,Scorpio S10 8 Seater
416,795000.0,108000,Diesel,Automatic,1st Owner,2018,1248,5,Maruti,Swift Dzire AMT ZDI Plus
417,330000.0,4000,Petrol,Manual,1st Owner,2017,796,5,Maruti,Omni 8 Seater BSIV
418,685000.0,290000,Diesel,Manual,3rd Owner,2011,2494,7,Toyota,Innova 2.5 V Diesel 7-seater
419,3590000.0,35000,Diesel,Automatic,1st Owner,2019,3198,7,Ford,Endeavour 3.2 Titanium AT 4X4
420,1795000.0,13000,Petrol,Automatic,1st Owner,2020,1451,5,MG,Hector Sharp DCT
421,490000.0,60000,Petrol,Manual,1st Owner,2018,1194,5,Ford,Freestyle Titanium Petrol BSIV
422,975000.0,90000,Diesel,Manual,1st Owner,2018,1498,5,Ford,Ecosport 1.5 Diesel Titanium Plus
423,3375000.0,16975,Diesel,Automatic,2nd Owner,2019,2143,5,Mercedes-Benz,GLA Class 200 d Sport
424,575000.0,11000,Petrol,Manual,1st Owner,2018,1197,5,Hyundai,Grand i10 Magna Petrol BSIV
425,985000.0,59000,Diesel,Manual,1st Owner,2018,1498,5,Skoda,Rapid 1.5 TDI Style BSIV
426,225000.0,46000,Lpg,Manual,2nd Owner,2008,1061,5,Maruti,Wagon R LXI DUO BSIII
427,135000.0,80000,Petrol,Manual,3rd Owner,2004,796,5,Maruti,Alto LXi BSII
428,750000.0,25000,Petrol,Manual,1st Owner,2019,1197,5,Hyundai,i20 Petrol Asta Option
429,725000.0,54801,Petrol,Manual,2nd Owner,2018,1197,5,Hyundai,i20 1.2 Asta
430,200000.0,75000,Petrol,Automatic,2nd Owner,2005,2997,5,Honda,Accord V6 AT
431,865000.0,130000,Diesel,Manual,1st Owner,2017,1248,5,Maruti,Vitara Brezza ZDi
432,310000.0,71000,Petrol,Manual,2nd Owner,2013,1495,5,Hyundai,Accent Executive
433,1000000.0,70000,Petrol,Automatic,1st Owner,2010,1198,5,Honda,CR-V AT With Sun Roof
434,1045000.0,14115,Petrol,Manual,1st Owner,2019,998,5,Hyundai,Venue SX iMT
435,750000.0,30000,Petrol,Manual,2nd Owner,2019,1199,5,Honda,Amaze VX Petrol BSIV
436,3995000.0,63170,Diesel,Automatic,1st Owner,2017,1995,5,BMW,X3 xDrive20d xLine
437,295000.0,80000,Petrol,Manual,2nd Owner,2006,1794,5,Toyota,Corolla Executive (HE)
438,3295000.0,47253,Diesel,Automatic,1st Owner,2018,2143,5,Mercedes-Benz,CLA 200 CDI Sport
439,295000.0,56117,Diesel,Manual,1st Owner,2009,2498,7,Mahindra,Xylo E4
440,3395000.0,14324,Diesel,Automatic,1st Owner,2018,2143,5,Mercedes-Benz,CLA 200 CDI Sport
441,3445000.0,27600,Petrol,Automatic,1st Owner,2018,1991,5,Mercedes-Benz,C-Class C 200 CGI
442,1949000.0,38391,Petrol,Automatic,1st Owner,2018,1798,5,Skoda,Octavia 1.8 TSI AT Style
443,3245000.0,49000,Diesel,Automatic,1st Owner,2018,1968,5,Audi,A4 35 TDI Premium Plus
444,775000.0,45000,Diesel,Manual,1st Owner,2017,1498,5,Ford,Ecosport 1.5 Diesel Trend Plus BSIV
445,695000.0,68000,Diesel,Automatic,2nd Owner,2014,1998,5,Chevrolet,Cruze LTZ AT
446,825000.0,67000,Diesel,Manual,1st Owner,2018,1248,5,Maruti,Baleno 1.3 Alpha
447,775000.0,80000,Petrol,Manual,1st Owner,2018,1197,5,Hyundai,i20 1.2 Asta
448,675000.0,62000,Petrol,Manual,1st Owner,2016,1199,5,Volkswagen,Polo 1.2 MPI Highline
449,250000.0,50000,Diesel,Manual,2nd Owner,2009,2179,7,Tata,New Safari Dicor VX 4X2
450,695000.0,100000,Diesel,Manual,3rd Owner,2012,2179,7,Mahindra,XUV500 W8 2WD
451,275000.0,75000,Petrol,Manual,5th Owner,2006,1497,5,Honda,City GXi
452,650000.0,120000,Diesel,Manual,2nd Owner,2014,2179,7,Mahindra,XUV500 W6 2WD
453,1745000.0,37000,Diesel,Automatic,2nd Owner,2016,2143,5,Mercedes-Benz,B Class B200 CDI Sport
454,3100000.0,64000,Diesel,Automatic,1st Owner,2018,1968,5,Audi,Q3 35 TDI Quattro Premium Plus
455,695000.0,79000,Diesel,Manual,2nd Owner,2015,1364,5,Toyota,Etios Cross 1.4 GD
456,180000.0,80000,Petrol,Manual,1st Owner,2007,1388,5,Ford,Fiesta 1.4 Duratec ZXI
457,475000.0,14000,Petrol,Manual,1st Owner,2014,998,5,Maruti,Celerio VXI
458,525000.0,28217,Petrol,Automatic,2nd Owner,2018,998,5,Maruti,Celerio ZXI AMT Optional
459,140000.0,90000,Petrol,Manual,2nd Owner,2003,998,5,Maruti,Wagon R LXI
460,185000.0,120000,Petrol,Manual,2nd Owner,2005,999,5,Honda,City 1.5 GXI
461,1045000.0,26000,Petrol,Manual,1st Owner,2021,2987,5,Volkswagen,Vento 1.0 TSI Highline Plus
462,3000000.0,100000,Diesel,Automatic,2nd Owner,2013,1086,7,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
463,500000.0,50000,Petrol,Manual,1st Owner,2019,1461,5,Hyundai,Santro Sportz BSIV
464,875000.0,70000,Diesel,Manual,1st Owner,2019,1198,5,Renault,Duster 85PS Diesel RxS
465,362000.0,80000,Petrol,Manual,3rd Owner,2016,1196,5,Honda,Amaze E i-Vtech
466,180000.0,157000,Petrol,Manual,3rd Owner,2010,2184,5,Ford,Figo Petrol EXI
467,1745000.0,15550,Diesel,Manual,1st Owner,2021,1248,4,Mahindra,Thar LX 4-Str Hard Top Diesel
468,800000.0,80000,Diesel,Manual,1st Owner,2017,2179,7,Maruti,Ertiga SHVS VDI
469,1395000.0,59432,Diesel,Automatic,1st Owner,2017,1598,7,Mahindra,XUV500 AT W10 FWD
470,1045000.0,53047,Petrol,Manual,1st Owner,2020,1598,5,Skoda,Rapid 1.6 MPI Style BSIV
471,775000.0,46464,Petrol,Manual,1st Owner,2016,998,5,Volkswagen,Vento 1.6 Highline
472,120000.0,70000,Petrol,Manual,4th Owner,2007,1461,5,Maruti,Zen Estilo VXI BSIII
473,1075000.0,23000,Diesel,Manual,2nd Owner,2019,2199,5,Renault,Duster 85PS Diesel RxS
474,3450000.0,30000,Diesel,Automatic,1st Owner,2020,2143,7,Kia,Carnival Limousine
475,4875000.0,22000,Diesel,Automatic,1st Owner,2018,2596,5,Mercedes-Benz,GLC 220d 4MATIC Sport
476,920000.0,35000,Diesel,Manual,2nd Owner,2018,1582,7,Force,Gurkha Xplorer
477,1050000.0,80000,Diesel,Manual,1st Owner,2016,1799,5,Hyundai,Creta 1.6 CRDi SX
478,200000.0,100000,Petrol,Automatic,4th Owner,2006,1173,5,Honda,Civic 1.8 S AT
479,350000.0,95000,Petrol,Manual,1st Owner,2014,2523,5,Premier,Rio Petrol GLX
480,260000.0,100000,Diesel,Manual,1st Owner,1995,1199,6,Mahindra,Jeep CL 500 MDI
481,180000.0,50000,Petrol,Manual,3rd Owner,2012,1197,5,Chevrolet,Beat LS
482,525000.0,64000,Petrol,Manual,1st Owner,2015,1496,5,Maruti,Ritz VXI
483,1085000.0,15509,Petrol,Automatic,2nd Owner,2020,1498,5,Ford,Ecosport 1.5 Petrol Titanium Plus AT
484,965000.0,43203,Diesel,Manual,2nd Owner,2018,1086,5,Ford,Ecosport 1.5 Diesel Titanium
485,266000.0,80000,Petrol,Manual,1st Owner,2007,1493,5,Hyundai,i10 Era
486,1795000.0,50000,Diesel,Manual,1st Owner,2020,998,5,Hyundai,Creta SX Diesel
487,460000.0,40000,Petrol,Automatic,2nd Owner,2017,1498,5,Maruti,Celerio ZXI AT
488,995000.0,111000,Diesel,Manual,1st Owner,2020,1298,5,Skoda,Rapid 1.5 TDI Ambition BSIV
489,120000.0,73000,Petrol,Manual,2nd Owner,2006,2982,5,Maruti,Esteem Vxi - BSIII
490,1675000.0,220000,Diesel,Manual,2nd Owner,2014,1197,7,Toyota,Fortuner 4x2 Manual
491,535000.0,11717,Petrol,Manual,2nd Owner,2017,2143,5,Hyundai,Grand i10 1.2 Kappa Sportz Option
492,5650000.0,46000,Diesel,Automatic,2nd Owner,2019,1197,5,Mercedes-Benz,GLE 250d
493,648000.0,15000,Petrol,Manual,1st Owner,2021,1248,5,Hyundai,Grand i10 Nios Sportz
494,595000.0,110000,Diesel,Manual,2nd Owner,2013,2179,7,Maruti,Ertiga ZDI
495,1425000.0,66968,Diesel,Automatic,1st Owner,2016,1248,7,Mahindra,XUV500 AT W10 FWD
496,500000.0,120000,Diesel,Manual,2nd Owner,2015,2523,5,Maruti,Swift Dzire VDI
497,735000.0,70000,Diesel,Manual,1st Owner,2018,1197,7,Mahindra,Bolero ZLX
498,755000.0,47000,Petrol,Automatic,2nd Owner,2017,1298,5,Maruti,Swift Dzire AMT ZXI Plus
499,250000.0,110000,Petrol,Manual,4th Owner,2006,1199,5,Maruti,Swift ZXI ABS
500,495000.0,81000,Diesel,Manual,2nd Owner,2012,1497,5,Volkswagen,Polo Diesel Highline 1.2L
501,225000.0,70000,Petrol,Automatic,3rd Owner,2005,1497,5,Honda,City CVT
502,1595000.0,12662,Petrol,Manual,1st Owner,2021,1591,5,Hyundai,Creta SX Executive
503,1025000.0,14000,Petrol,Manual,1st Owner,2018,1591,5,Hyundai,Creta 1.6 E Plus
504,575000.0,56000,Petrol,Manual,2nd Owner,2014,1248,5,Hyundai,Verna 1.6 SX VTVT
505,996000.0,54000,Diesel,Manual,1st Owner,2019,1197,5,Maruti,Vitara Brezza VDi Option
506,775000.0,63000,Petrol,Manual,1st Owner,2020,1797,5,Hyundai,i20 Magna Plus
507,520000.0,40000,Petrol,Manual,2nd Owner,2013,1061,5,Hyundai,Elantra SX
508,210000.0,60000,Petrol,Manual,2nd Owner,2008,1498,5,Maruti,Zen Estilo 1.1 VXI BSIII
509,600000.0,80000,Diesel,Manual,2nd Owner,2013,1248,5,Ford,Ecosport 1.5 DV5 MT Titanium
510,650000.0,120000,Diesel,Manual,1st Owner,2016,1462,7,Maruti,Ertiga SHVS VDI
511,585000.0,15000,Petrol,Manual,2nd Owner,2022,1298,5,Toyota,Urban cruiser Mid
512,292000.0,295000,Petrol,Manual,2nd Owner,2009,1248,5,Maruti,Swift Dzire ZXi
513,650000.0,60000,Diesel,Manual,3rd Owner,2017,1498,5,Maruti,Baleno 1.3 Alpha
514,425000.0,50000,Petrol,Automatic,1st Owner,2014,1198,5,Renault,Scala RxZ AT
515,445000.0,55000,Petrol,Manual,2nd Owner,2014,1499,5,Honda,Brio VX
516,675000.0,77000,Petrol,Automatic,2nd Owner,2014,1197,5,Ford,Ecosport 1.5 Ti VCT AT Titanium
517,533000.0,33389,Petrol,Manual,1st Owner,2015,1396,5,Hyundai,i20 Sportz 1.2
518,536000.0,17526,Petrol,Manual,1st Owner,2014,1197,5,Hyundai,Verna 1.4 VTVT
519,564000.0,15757,Petrol,Manual,1st Owner,2018,1197,5,Hyundai,Grand i10 1.2 Kappa Sportz BSIV
520,278000.0,8183,Petrol,Manual,1st Owner,2012,1197,5,Hyundai,i10 Sportz
521,583000.0,32590,Petrol,Manual,1st Owner,2017,1497,5,Maruti,Baleno 1.2 Zeta
522,699000.0,45423,Petrol,Manual,2nd Owner,2016,1591,5,Honda,City i VTEC VX
523,900000.0,52481,Petrol,Automatic,2nd Owner,2016,1197,5,Hyundai,Creta 1.6 VTVT AT SX Plus
524,453000.0,22915,Petrol,Manual,1st Owner,2017,1197,5,Maruti,Ignis 1.2 Sigma BSIV
525,601000.0,72123,Petrol,Manual,1st Owner,2017,1197,5,Maruti,Swift Dzire ZXI
526,575000.0,37965,Petrol,Manual,1st Owner,2017,1197,5,Hyundai,i20 1.2 Spotz
527,530000.0,27651,Petrol,Manual,1st Owner,2018,1199,5,Hyundai,Grand i10 1.2 Kappa Asta
